transaction_id,line_nr,customer_id,product_id,transaction_date,quantity,price,total
TX-2681193280,3,CST-6066915140,PRD-5436586436,2023-01-25,2,1.29,2.58
TX-2681193280,4,CST-6066915140,PRD-9754799456,2023-01-25,2,2.49,4.98
TX-2681193280,5,CST-6066915140,PRD-2433643525,2023-01-25,1,6.49,6.49
TX-8614472221,1,CST-7301793318,PRD-2339945852,2023-01-25,4,1.99,7.96
TX-8614472221,2,CST-7301793318,PRD-3212965604,2023-01-25,1,2.79,2.79
TX-8614472221,3,CST-7301793318,PRD-6765766263,2023-01-25,3,2.99,8.97
TX-8614472221,4,CST-7301793318,PRD-6730097512,2023-01-25,1,1.39,1.39
TX-4790112134,1,CST-5218468231,PRD-1467670880,2023-01-25,2,0.99,1.98
TX-4790112134,2,CST-5218468231,PRD-2339945852,2023-01-25,1,1.99,1.99
TX-4790112134,3,CST-5218468231,PRD-2433643525,2023-01-25,2,6.49,12.98
TX-4790112134,4,CST-5218468231,PRD-2154404090,2023-01-25,4,2.99,11.96
TX-4806136794,1,CST-8173757628,PRD-2983486300,2023-01-25,3,1.19,3.57
TX-4806136794,2,CST-8173757628,PRD-3511729810,2023-01-25,3,0.79,2.37
TX-2970600890,1,CST-1191489807,PRD-0873188194,2023-01-25,2,1.59,3.18
TX-2970600890,2,CST-1191489807,PRD-7832268154,2023-01-25,2,1.19,2.38
TX-2970600890,3,CST-1191489807,PRD-3592204158,2023-01-25,4,6.99,27.96
TX-3431909525,1,CST-2623914900,PRD-3592204158,2023-01-25,7,6.99,48.93
TX-3431909525,2,CST-2623914900,PRD-9201717665,2023-01-25,3,1.29,3.87
TX-3431909525,3,CST-2623914900,PRD-2339945852,2023-01-25,1,1.99,1.99
TX-3431909525,4,CST-2623914900,PRD-7832268154,2023-01-25,2,1.19,2.38
TX-3431909525,5,CST-2623914900,PRD-3592204158,2023-01-25,1,6.99,6.99
TX-1122156154,1,CST-1260646843,PRD-5499729245,2023-01-25,1,14.17,14.17
TX-1122156154,2,CST-1260646843,PRD-2983486300,2023-01-25,3,1.19,3.57
TX-1122156154,3,CST-1260646843,PRD-0873188194,2023-01-25,5,1.59,7.95
TX-1122156154,4,CST-1260646843,PRD-3212965604,2023-01-25,2,2.79,5.58
TX-9378947282,1,CST-8173757628,PRD-8485924360,2023-01-25,2,1.29,2.58
TX-9378947282,2,CST-8173757628,PRD-5499729245,2023-01-25,1,14.17,14.17
TX-6467795218,1,CST-6652070386,PRD-8485924360,2023-01-25,1,1.29,1.29
TX-6467795218,2,CST-6652070386,PRD-2003172735,2023-01-25,1,0.69,0.69
TX-6467795218,3,CST-6652070386,PRD-3592204158,2023-01-25,2,6.99,13.98
TX-6467795218,4,CST-6652070386,PRD-2433643525,2023-01-25,1,6.49,6.49
TX-1189026081,1,CST-1117119721,PRD-2003172735,2023-01-25,3,0.69,2.07
TX-1189026081,2,CST-1117119721,PRD-8485924360,2023-01-25,1,1.29,1.29
TX-7421984223,1,CST-7740348348,PRD-6369560548,2023-01-25,1,2.09,2.09
TX-7421984223,2,CST-7740348348,PRD-6730097512,2023-01-25,1,1.39,1.39
TX-7421984223,3,CST-7740348348,PRD-2433643525,2023-01-25,1,6.49,6.49
TX-7421984223,4,CST-7740348348,PRD-4243567932,2023-01-25,1,1.19,1.19
TX-2535684926,1,CST-9688803235,PRD-2153058415,2023-01-25,1,2.79,2.79
TX-2535684926,2,CST-9688803235,PRD-2433643525,2023-01-25,1,6.49,6.49
TX-2535684926,3,CST-9688803235,PRD-2339945852,2023-01-25,2,1.99,3.98
TX-2535684926,4,CST-9688803235,PRD-5436586436,2023-01-25,2,1.29,2.58
TX-2535684926,5,CST-9688803235,PRD-4243567932,2023-01-25,2,1.19,2.38
TX-4372385571,1,CST-2325114562,PRD-1467670880,2023-01-25,7,0.99,6.93
TX-4372385571,2,CST-2325114562,PRD-6730097512,2023-01-25,7,1.39,9.73
TX-4372385571,3,CST-2325114562,PRD-0873188194,2023-01-25,1,1.59,1.59
TX-4362851011,1,CST-2325114562,PRD-6765766263,2023-01-25,1,2.99,2.99
TX-4362851011,2,CST-2325114562,PRD-4243567932,2023-01-25,1,1.19,1.19
TX-4362851011,3,CST-2325114562,PRD-9754799456,2023-01-25,1,2.49,2.49
TX-4362851011,4,CST-2325114562,PRD-9754799456,2023-01-25,1,2.49,2.49
TX-5907766392,1,CST-8543214720,PRD-6730097512,2023-01-25,1,1.39,1.39
TX-5907766392,2,CST-8543214720,PRD-2003172735,2023-01-25,2,0.69,1.38
TX-4869300284,1,CST-4462619009,PRD-2433643525,2023-01-25,2,6.49,12.98
TX-4869300284,2,CST-4462619009,PRD-2154404090,2023-01-25,1,2.99,2.99
TX-4869300284,3,CST-4462619009,PRD-9201717665,2023-01-25,1,1.29,1.29
TX-4869300284,4,CST-4462619009,PRD-5436586436,2023-01-25,2,1.29,2.58
TX-1361705647,1,CST-7053842316,PRD-8485924360,2023-01-25,1,1.29,1.29
TX-1361705647,2,CST-7053842316,PRD-6369560548,2023-01-25,1,2.09,2.09
TX-1361705647,3,CST-7053842316,PRD-2339945852,2023-01-25,2,1.99,3.98
TX-1361705647,4,CST-7053842316,PRD-9754799456,2023-01-25,1,2.49,2.49
TX-1361705647,5,CST-7053842316,PRD-4243567932,2023-01-25,2,1.19,2.38
TX-7378500789,1,CST-4512358973,PRD-2379449757,2023-01-25,2,0.99,1.98
TX-7378500789,2,CST-4512358973,PRD-2153058415,2023-01-25,2,2.79,5.58
TX-7378500789,3,CST-4512358973,PRD-7832268154,2023-01-25,3,1.19,3.57
TX-7378500789,4,CST-4512358973,PRD-7832268154,2023-01-25,1,1.19,1.19
TX-9617233771,1,CST-2320508328,PRD-3511729810,2023-01-25,2,0.79,1.58
TX-9617233771,2,CST-2320508328,PRD-7832268154,2023-01-25,1,1.19,1.19
TX-9617233771,3,CST-2320508328,PRD-6730097512,2023-01-25,1,1.39,1.39
TX-9617233771,4,CST-2320508328,PRD-3592204158,2023-01-25,3,6.99,20.97
TX-8813852959,1,CST-1350340646,PRD-3212965604,2023-01-25,1,2.79,2.79
TX-8813852959,2,CST-1350340646,PRD-8955809870,2023-01-25,1,5.29,5.29
TX-8813852959,3,CST-1350340646,PRD-5499729245,2023-01-25,7,14.17,99.19
TX-8813852959,4,CST-1350340646,PRD-4243567932,2023-01-25,1,1.19,1.19
TX-8813852959,5,CST-1350340646,PRD-3212965604,2023-01-25,2,2.79,5.58
TX-5692164325,1,CST-5626356102,PRD-2433643525,2023-01-25,7,6.49,45.43
TX-5692164325,2,CST-5626356102,PRD-9754799456,2023-01-25,2,2.49,4.98
TX-5692164325,3,CST-5626356102,PRD-2983486300,2023-01-25,4,1.19,4.76
TX-5692164325,4,CST-5626356102,PRD-6765766263,2023-01-25,1,2.99,2.99
TX-5692164325,5,CST-5626356102,PRD-9754799456,2023-01-25,1,2.49,2.49
TX-1642151998,1,CST-6397469473,PRD-4243567932,2023-01-25,2,1.19,2.38
TX-1642151998,2,CST-6397469473,PRD-2983486300,2023-01-25,1,1.19,1.19
TX-1642151998,3,CST-6397469473,PRD-2379449757,2023-01-25,1,0.99,0.99
TX-1642151998,4,CST-6397469473,PRD-9201717665,2023-01-25,3,1.29,3.87
TX-9704256838,1,CST-3460558383,PRD-6765766263,2023-01-25,2,2.99,5.98
TX-9704256838,2,CST-3460558383,PRD-6369560548,2023-01-25,6,2.09,12.54
TX-3406665765,1,CST-9980685444,PRD-3511729810,2023-01-25,5,0.79,3.95
TX-3406665765,2,CST-9980685444,PRD-2433643525,2023-01-25,1,6.49,6.49
TX-3406665765,3,CST-9980685444,PRD-2433643525,2023-01-25,1,6.49,6.49
TX-3406665765,4,CST-9980685444,PRD-2339945852,2023-01-25,5,1.99,9.95
TX-7836328294,1,CST-8633222239,PRD-2379449757,2023-01-25,1,0.99,0.99
TX-7836328294,2,CST-8633222239,PRD-2154404090,2023-01-25,1,2.99,2.99
TX-7836328294,3,CST-8633222239,PRD-9201717665,2023-01-25,2,1.29,2.58
TX-6892542593,1,CST-2277944411,PRD-6369560548,2023-01-25,1,2.09,2.09
TX-6892542593,2,CST-2277944411,PRD-3511729810,2023-01-25,1,0.79,0.79
TX-6892542593,3,CST-2277944411,PRD-4243567932,2023-01-25,6,1.19,7.14
TX-6892542593,4,CST-2277944411,PRD-3212965604,2023-01-25,4,2.79,11.16
TX-6892542593,5,CST-2277944411,PRD-5499729245,2023-01-25,1,14.17,14.17
TX-9057729823,1,CST-0959470612,PRD-0873188194,2023-01-25,1,1.59,1.59
TX-9057729823,2,CST-0959470612,PRD-3511729810,2023-01-25,1,0.79,0.79
TX-9057729823,3,CST-0959470612,PRD-2983486300,2023-01-25,1,1.19,1.19
TX-9057729823,4,CST-0959470612,PRD-2003172735,2023-01-25,3,0.69,2.07
TX-9057729823,5,CST-0959470612,PRD-5499729245,2023-01-25,3,14.17,42.51
TX-1957390301,1,CST-5567678226,PRD-3511729810,2023-01-25,1,0.79,0.79
TX-5784985319,1,CST-1117119721,PRD-3592204158,2023-01-25,4,6.99,27.96
TX-6266239822,1,CST-9081664085,PRD-3212965604,2023-01-25,1,2.79,2.79
TX-6266239822,2,CST-9081664085,PRD-2433643525,2023-01-25,2,6.49,12.98
TX-3696283433,1,CST-8666974335,PRD-6369560548,2023-01-25,1,2.09,2.09
TX-3696283433,2,CST-8666974335,PRD-2379449757,2023-01-25,3,0.99,2.97
TX-3696283433,3,CST-8666974335,PRD-4243567932,2023-01-25,2,1.19,2.38
TX-3696283433,4,CST-8666974335,PRD-7832268154,2023-01-25,7,1.19,8.33
TX-3696283433,5,CST-8666974335,PRD-5499729245,2023-01-25,1,14.17,14.17
TX-0993741262,1,CST-8666974335,PRD-5499729245,2023-01-25,1,14.17,14.17
TX-0993741262,2,CST-8666974335,PRD-6765766263,2023-01-25,1,2.99,2.99
TX-2535213708,1,CST-9891526485,PRD-2153058415,2023-01-25,3,2.79,8.37
TX-2535213708,2,CST-9891526485,PRD-2026211351,2023-01-25,2,2.75,5.5
TX-2535213708,3,CST-9891526485,PRD-2154404090,2023-01-25,1,2.99,2.99
TX-2576588353,1,CST-6411325512,PRD-3212965604,2023-01-25,1,2.79,2.79
TX-9807411914,1,CST-7105455244,PRD-3511729810,2023-01-25,2,0.79,1.58
TX-9807411914,2,CST-7105455244,PRD-3212965604,2023-01-25,1,2.79,2.79
TX-9807411914,3,CST-7105455244,PRD-6765766263,2023-01-25,1,2.99,2.99
TX-9807411914,4,CST-7105455244,PRD-2379449757,2023-01-25,6,0.99,5.94
TX-3541726711,1,CST-8173757628,PRD-9754799456,2023-01-25,1,2.49,2.49
TX-3541726711,2,CST-8173757628,PRD-3511729810,2023-01-25,4,0.79,3.16
TX-8485784181,1,CST-7338037990,PRD-2153058415,2023-01-25,1,2.79,2.79
TX-5124659580,1,CST-1049110391,PRD-2339945852,2023-01-25,4,1.99,7.96
TX-5124659580,2,CST-1049110391,PRD-9754799456,2023-01-25,2,2.49,4.98
TX-5124659580,3,CST-1049110391,PRD-2154404090,2023-01-25,1,2.99,2.99
TX-5124659580,4,CST-1049110391,PRD-2026211351,2023-01-25,1,2.75,2.75
TX-5124659580,5,CST-1049110391,PRD-2379449757,2023-01-25,1,0.99,0.99
TX-9591056883,1,CST-7671767888,PRD-2003172735,2023-01-25,1,0.69,0.69
TX-9591056883,2,CST-7671767888,PRD-2153058415,2023-01-25,7,2.79,19.53
TX-9591056883,3,CST-7671767888,PRD-3212965604,2023-01-25,1,2.79,2.79
TX-9591056883,4,CST-7671767888,PRD-2379449757,2023-01-25,1,0.99,0.99
TX-7403351836,1,CST-5533816151,PRD-5436586436,2023-01-25,1,1.29,1.29
TX-2641216774,1,CST-4791287934,PRD-1467670880,2023-01-25,3,0.99,2.97
TX-2641216774,2,CST-4791287934,PRD-3592204158,2023-01-25,2,6.99,13.98
TX-2641216774,3,CST-4791287934,PRD-4243567932,2023-01-25,1,1.19,1.19
TX-2641216774,4,CST-4791287934,PRD-8955809870,2023-01-25,2,5.29,10.58
TX-0076708663,1,CST-8543214720,PRD-2003172735,2023-01-25,1,0.69,0.69
TX-0076708663,2,CST-8543214720,PRD-4243567932,2023-01-25,1,1.19,1.19
TX-0076708663,3,CST-8543214720,PRD-3592204158,2023-01-25,4,6.99,27.96
TX-5313612395,1,CST-0359930777,PRD-6765766263,2023-01-25,4,2.99,11.96
TX-5313612395,2,CST-0359930777,PRD-2983486300,2023-01-25,2,1.19,2.38
TX-5313612395,3,CST-0359930777,PRD-0873188194,2023-01-25,3,1.59,4.77
TX-5313612395,4,CST-0359930777,PRD-9754799456,2023-01-25,2,2.49,4.98
TX-2819816598,1,CST-8632535184,PRD-2153058415,2023-01-25,1,2.79,2.79
TX-2819816598,2,CST-8632535184,PRD-3511729810,2023-01-25,1,0.79,0.79
TX-2819816598,3,CST-8632535184,PRD-4243567932,2023-01-25,2,1.19,2.38
TX-2819816598,4,CST-8632535184,PRD-2379449757,2023-01-25,2,0.99,1.98
TX-2819816598,5,CST-8632535184,PRD-2003172735,2023-01-25,1,0.69,0.69
TX-3805253198,1,CST-7250585008,PRD-5436586436,2023-01-25,1,1.29,1.29
TX-3805253198,2,CST-7250585008,PRD-8485924360,2023-01-25,2,1.29,2.58
TX-3805253198,3,CST-7250585008,PRD-3511729810,2023-01-25,7,0.79,5.53
TX-3805253198,4,CST-7250585008,PRD-6765766263,2023-01-25,1,2.99,2.99
TX-3805253198,5,CST-7250585008,PRD-6369560548,2023-01-25,2,2.09,4.18
TX-5407523838,1,CST-9110162162,PRD-6369560548,2023-01-25,2,2.09,4.18
TX-4320384941,1,CST-6397469473,PRD-5436586436,2023-01-25,1,1.29,1.29
TX-4320384941,2,CST-6397469473,PRD-9754799456,2023-01-25,2,2.49,4.98
TX-4320384941,3,CST-6397469473,PRD-2983486300,2023-01-25,3,1.19,3.57
TX-0503658856,1,CST-6476753653,PRD-6369560548,2023-01-25,4,2.09,8.36
TX-0503658856,2,CST-6476753653,PRD-6369560548,2023-01-25,2,2.09,4.18
TX-0503658856,3,CST-6476753653,PRD-2154404090,2023-01-25,2,2.99,5.98
TX-0503658856,4,CST-6476753653,PRD-4243567932,2023-01-25,3,1.19,3.57
TX-9097287964,1,CST-7260515029,PRD-8485924360,2023-01-25,2,1.29,2.58
TX-9097287964,2,CST-7260515029,PRD-2379449757,2023-01-25,1,0.99,0.99
TX-9097287964,3,CST-7260515029,PRD-2026211351,2023-01-25,1,2.75,2.75
TX-9097287964,4,CST-7260515029,PRD-3212965604,2023-01-25,4,2.79,11.16
TX-6414210112,1,CST-3058299407,PRD-3592204158,2023-01-25,3,6.99,20.97
TX-8104932448,1,CST-9947010463,PRD-5499729245,2023-01-25,2,14.17,28.34
TX-2928629277,1,CST-7558736123,PRD-1467670880,2023-01-25,1,0.99,0.99
TX-3569593929,1,CST-7140609810,PRD-2379449757,2023-01-25,3,0.99,2.97
TX-3569593929,2,CST-7140609810,PRD-2154404090,2023-01-25,2,2.99,5.98
TX-3569593929,3,CST-7140609810,PRD-6369560548,2023-01-25,1,2.09,2.09
TX-3569593929,4,CST-7140609810,PRD-1467670880,2023-01-25,7,0.99,6.93
TX-4234568275,1,CST-2948528255,PRD-7832268154,2023-01-25,4,1.19,4.76
TX-8013935460,1,CST-9129228656,PRD-6730097512,2023-01-25,2,1.39,2.78
TX-4293537524,1,CST-7281536472,PRD-2983486300,2023-01-25,4,1.19,4.76
TX-4293537524,2,CST-7281536472,PRD-2983486300,2023-01-25,4,1.19,4.76
TX-4293537524,3,CST-7281536472,PRD-3212965604,2023-01-25,1,2.79,2.79
TX-4293537524,4,CST-7281536472,PRD-2153058415,2023-01-25,1,2.79,2.79
TX-4293537524,5,CST-7281536472,PRD-9754799456,2023-01-25,1,2.49,2.49
TX-1110737100,1,CST-8879654233,PRD-9754799456,2023-01-25,7,2.49,17.43
TX-8159606688,1,CST-7338037990,PRD-2983486300,2023-01-25,1,1.19,1.19
TX-8159606688,2,CST-7338037990,PRD-6369560548,2023-01-25,2,2.09,4.18
TX-8159606688,3,CST-7338037990,PRD-5436586436,2023-01-25,1,1.29,1.29
TX-4862000364,1,CST-3952716552,PRD-2003172735,2023-01-25,1,0.69,0.69
TX-4862000364,2,CST-3952716552,PRD-2003172735,2023-01-25,1,0.69,0.69
TX-3059070446,1,CST-5078150656,PRD-6369560548,2023-01-25,2,2.09,4.18
TX-3059070446,2,CST-5078150656,PRD-7832268154,2023-01-25,2,1.19,2.38
TX-6885714806,1,CST-8826082164,PRD-9754799456,2023-01-25,5,2.49,12.45
TX-6885714806,2,CST-8826082164,PRD-3511729810,2023-01-25,4,0.79,3.16
TX-5805464435,1,CST-3038688731,PRD-2153058415,2023-01-25,1,2.79,2.79
TX-5805464435,2,CST-3038688731,PRD-2154404090,2023-01-25,1,2.99,2.99
TX-5805464435,3,CST-3038688731,PRD-2433643525,2023-01-25,2,6.49,12.98
TX-5805464435,4,CST-3038688731,PRD-4243567932,2023-01-25,2,1.19,2.38
TX-5805464435,5,CST-3038688731,PRD-4243567932,2023-01-25,4,1.19,4.76
TX-1979728225,1,CST-3460558383,PRD-2026211351,2023-01-25,7,2.75,19.25
TX-1979728225,2,CST-3460558383,PRD-1467670880,2023-01-25,3,0.99,2.97
TX-1979728225,3,CST-3460558383,PRD-9201717665,2023-01-25,4,1.29,5.16
TX-1979728225,4,CST-3460558383,PRD-6730097512,2023-01-25,1,1.39,1.39
TX-1979728225,5,CST-3460558383,PRD-5436586436,2023-01-25,1,1.29,1.29
TX-0123122465,1,CST-8602248261,PRD-2339945852,2023-01-25,4,1.99,7.96
TX-0123122465,2,CST-8602248261,PRD-5436586436,2023-01-25,1,1.29,1.29
TX-0123122465,3,CST-8602248261,PRD-6765766263,2023-01-25,1,2.99,2.99
TX-3225185457,1,CST-9688803235,PRD-2379449757,2023-01-25,1,0.99,0.99
TX-3225185457,2,CST-9688803235,PRD-9201717665,2023-01-25,2,1.29,2.58
TX-3225185457,3,CST-9688803235,PRD-8485924360,2023-01-25,2,1.29,2.58
TX-3225185457,4,CST-9688803235,PRD-2153058415,2023-01-25,2,2.79,5.58
TX-6407638226,1,CST-6702469283,PRD-2154404090,2023-01-25,1,2.99,2.99
TX-6407638226,2,CST-6702469283,PRD-6730097512,2023-01-25,1,1.39,1.39
TX-6407638226,3,CST-6702469283,PRD-8485924360,2023-01-25,2,1.29,2.58
TX-0880751609,1,CST-1715775878,PRD-9201717665,2023-01-26,5,1.29,6.45
TX-0880751609,2,CST-1715775878,PRD-6730097512,2023-01-26,4,1.39,5.56
TX-0880751609,3,CST-1715775878,PRD-1467670880,2023-01-26,2,0.99,1.98
TX-0880751609,4,CST-1715775878,PRD-6730097512,2023-01-26,1,1.39,1.39
TX-0880751609,5,CST-1715775878,PRD-9754799456,2023-01-26,1,2.49,2.49
TX-2103411451,1,CST-9775207118,PRD-3511729810,2023-01-26,1,0.79,0.79
TX-2103411451,2,CST-9775207118,PRD-2026211351,2023-01-26,1,2.75,2.75
TX-7881126870,1,CST-4188794570,PRD-3212965604,2023-01-26,2,2.79,5.58
TX-7881126870,2,CST-4188794570,PRD-3212965604,2023-01-26,4,2.79,11.16
TX-7881126870,3,CST-4188794570,PRD-7832268154,2023-01-26,1,1.19,1.19
TX-1010104972,1,CST-5446924388,PRD-7832268154,2023-01-26,2,1.19,2.38
TX-1010104972,2,CST-5446924388,PRD-2433643525,2023-01-26,1,6.49,6.49
TX-1010104972,3,CST-5446924388,PRD-7832268154,2023-01-26,1,1.19,1.19
TX-1010104972,4,CST-5446924388,PRD-2983486300,2023-01-26,1,1.19,1.19
TX-3219966790,1,CST-6476753653,PRD-8955809870,2023-01-26,1,5.29,5.29
TX-3219966790,2,CST-6476753653,PRD-9201717665,2023-01-26,7,1.29,9.03
TX-3219966790,3,CST-6476753653,PRD-2026211351,2023-01-26,1,2.75,2.75
TX-3219966790,4,CST-6476753653,PRD-5499729245,2023-01-26,1,14.17,14.17
TX-3219966790,5,CST-6476753653,PRD-6730097512,2023-01-26,2,1.39,2.78
TX-1795640878,1,CST-2948528255,PRD-6369560548,2023-01-26,2,2.09,4.18
TX-1795640878,2,CST-2948528255,PRD-2153058415,2023-01-26,4,2.79,11.16
TX-1806923537,1,CST-1287719928,PRD-6369560548,2023-01-26,2,2.09,4.18
TX-1806923537,2,CST-1287719928,PRD-8485924360,2023-01-26,1,1.29,1.29
TX-1806923537,3,CST-1287719928,PRD-1467670880,2023-01-26,1,0.99,0.99
TX-8316177884,1,CST-1022432476,PRD-6730097512,2023-01-26,6,1.39,8.34
TX-8316177884,2,CST-1022432476,PRD-2003172735,2023-01-26,1,0.69,0.69
TX-8316177884,3,CST-1022432476,PRD-2983486300,2023-01-26,2,1.19,2.38
TX-8316177884,4,CST-1022432476,PRD-6730097512,2023-01-26,1,1.39,1.39
TX-8316177884,5,CST-1022432476,PRD-8955809870,2023-01-26,3,5.29,15.87
TX-6013369599,1,CST-5567678226,PRD-3592204158,2023-01-26,2,6.99,13.98
TX-6013369599,2,CST-5567678226,PRD-3592204158,2023-01-26,3,6.99,20.97
TX-3456173049,1,CST-4188794570,PRD-7832268154,2023-01-26,1,1.19,1.19
TX-5239538967,1,CST-3038688731,PRD-6369560548,2023-01-26,3,2.09,6.27
TX-5239538967,2,CST-3038688731,PRD-2154404090,2023-01-26,2,2.99,5.98
TX-5259615433,1,CST-4378416474,PRD-2433643525,2023-01-26,3,6.49,19.47
TX-6198331486,1,CST-6961119616,PRD-0873188194,2023-01-26,3,1.59,4.77
TX-6198331486,2,CST-6961119616,PRD-3511729810,2023-01-26,1,0.79,0.79
TX-6198331486,3,CST-6961119616,PRD-7832268154,2023-01-26,4,1.19,4.76
TX-1644191640,1,CST-2031514716,PRD-2003172735,2023-01-26,2,0.69,1.38
TX-7558645425,1,CST-3876691327,PRD-2379449757,2023-01-26,4,0.99,3.96
TX-4541525813,1,CST-5274423253,PRD-2154404090,2023-01-26,3,2.99,8.97
TX-4541525813,2,CST-5274423253,PRD-5499729245,2023-01-26,1,14.17,14.17
TX-4541525813,3,CST-5274423253,PRD-2026211351,2023-01-26,1,2.75,2.75
TX-4541525813,4,CST-5274423253,PRD-2003172735,2023-01-26,1,0.69,0.69
TX-2556953382,1,CST-1283973648,PRD-2379449757,2023-01-26,3,0.99,2.97
TX-2556953382,2,CST-1283973648,PRD-2153058415,2023-01-26,1,2.79,2.79
TX-6580401500,1,CST-0592325578,PRD-2433643525,2023-01-26,7,6.49,45.43
TX-6580401500,2,CST-0592325578,PRD-2983486300,2023-01-26,1,1.19,1.19
TX-6580401500,3,CST-0592325578,PRD-2379449757,2023-01-26,4,0.99,3.96
TX-6580401500,4,CST-0592325578,PRD-3511729810,2023-01-26,1,0.79,0.79
TX-6580401500,5,CST-0592325578,PRD-5436586436,2023-01-26,1,1.29,1.29
TX-6062206049,1,CST-7250585008,PRD-8955809870,2023-01-26,1,5.29,5.29
TX-6062206049,2,CST-7250585008,PRD-2154404090,2023-01-26,2,2.99,5.98
TX-6062206049,3,CST-7250585008,PRD-8485924360,2023-01-26,2,1.29,2.58
TX-6062206049,4,CST-7250585008,PRD-2433643525,2023-01-26,1,6.49,6.49
TX-6645225468,1,CST-7860063797,PRD-2026211351,2023-01-26,4,2.75,11.0
TX-6645225468,2,CST-7860063797,PRD-2026211351,2023-01-26,1,2.75,2.75
TX-6645225468,3,CST-7860063797,PRD-2153058415,2023-01-26,2,2.79,5.58
TX-6645225468,4,CST-7860063797,PRD-9201717665,2023-01-26,2,1.29,2.58
TX-8459676338,1,CST-6397469473,PRD-2153058415,2023-01-26,1,2.79,2.79
TX-8459676338,2,CST-6397469473,PRD-2153058415,2023-01-26,4,2.79,11.16
TX-8459676338,3,CST-6397469473,PRD-9201717665,2023-01-26,1,1.29,1.29
TX-8459676338,4,CST-6397469473,PRD-2153058415,2023-01-26,1,2.79,2.79
TX-9591205493,1,CST-9786337798,PRD-3212965604,2023-01-26,1,2.79,2.79
TX-9591205493,2,CST-9786337798,PRD-9754799456,2023-01-26,6,2.49,14.94
TX-9591205493,3,CST-9786337798,PRD-8955809870,2023-01-26,1,5.29,5.29
TX-9591205493,4,CST-9786337798,PRD-2153058415,2023-01-26,4,2.79,11.16
TX-7292691359,1,CST-0508195822,PRD-2003172735,2023-01-26,1,0.69,0.69
TX-7292691359,2,CST-0508195822,PRD-2003172735,2023-01-26,3,0.69,2.07
TX-3638129995,1,CST-4752289114,PRD-2339945852,2023-01-26,1,1.99,1.99
TX-3638129995,2,CST-4752289114,PRD-9754799456,2023-01-26,1,2.49,2.49
TX-7296256761,1,CST-3502255204,PRD-6369560548,2023-01-26,2,2.09,4.18
TX-1433427443,1,CST-6540308038,PRD-4243567932,2023-01-26,1,1.19,1.19
TX-1433427443,2,CST-6540308038,PRD-5436586436,2023-01-26,1,1.29,1.29
TX-1433427443,3,CST-6540308038,PRD-8955809870,2023-01-26,1,5.29,5.29
TX-2378619126,1,CST-5236123223,PRD-0873188194,2023-01-26,2,1.59,3.18
TX-2378619126,2,CST-5236123223,PRD-6765766263,2023-01-26,1,2.99,2.99
TX-2378619126,3,CST-5236123223,PRD-9201717665,2023-01-26,4,1.29,5.16
TX-2378619126,4,CST-5236123223,PRD-2026211351,2023-01-26,1,2.75,2.75
TX-1965245741,1,CST-7201869525,PRD-5436586436,2023-01-26,1,1.29,1.29
TX-1965245741,2,CST-7201869525,PRD-2153058415,2023-01-26,1,2.79,2.79
TX-1965245741,3,CST-7201869525,PRD-6730097512,2023-01-26,3,1.39,4.17
TX-1965245741,4,CST-7201869525,PRD-2339945852,2023-01-26,1,1.99,1.99
TX-1965245741,5,CST-7201869525,PRD-2003172735,2023-01-26,1,0.69,0.69
TX-1849973623,1,CST-0592325578,PRD-9201717665,2023-01-26,1,1.29,1.29
TX-1849973623,2,CST-0592325578,PRD-5499729245,2023-01-26,2,14.17,28.34
TX-1849973623,3,CST-0592325578,PRD-8955809870,2023-01-26,2,5.29,10.58
TX-1849973623,4,CST-0592325578,PRD-2026211351,2023-01-26,1,2.75,2.75
TX-8701994361,1,CST-9717528451,PRD-3511729810,2023-01-26,1,0.79,0.79
TX-8701994361,2,CST-9717528451,PRD-3592204158,2023-01-26,1,6.99,6.99
TX-9098185544,1,CST-7105455244,PRD-1467670880,2023-01-26,1,0.99,0.99
TX-9098185544,2,CST-7105455244,PRD-5436586436,2023-01-26,1,1.29,1.29
TX-9098185544,3,CST-7105455244,PRD-2433643525,2023-01-26,1,6.49,6.49
TX-9098185544,4,CST-7105455244,PRD-8955809870,2023-01-26,5,5.29,26.45
TX-8452868435,1,CST-4003338959,PRD-9201717665,2023-01-26,1,1.29,1.29
TX-8452868435,2,CST-4003338959,PRD-9201717665,2023-01-26,1,1.29,1.29
TX-8452868435,3,CST-4003338959,PRD-4243567932,2023-01-26,1,1.19,1.19
TX-8452868435,4,CST-4003338959,PRD-2003172735,2023-01-26,7,0.69,4.83
TX-4568685992,1,CST-3058299407,PRD-2433643525,2023-01-26,1,6.49,6.49
TX-4568685992,2,CST-3058299407,PRD-0873188194,2023-01-26,1,1.59,1.59
TX-4568685992,3,CST-3058299407,PRD-1467670880,2023-01-26,2,0.99,1.98
TX-4568685992,4,CST-3058299407,PRD-2026211351,2023-01-26,1,2.75,2.75
TX-2405871521,1,CST-0959470612,PRD-2433643525,2023-01-26,2,6.49,12.98
TX-2405871521,2,CST-0959470612,PRD-2153058415,2023-01-26,3,2.79,8.37
TX-2405871521,3,CST-0959470612,PRD-2003172735,2023-01-26,2,0.69,1.38
TX-2405871521,4,CST-0959470612,PRD-4243567932,2023-01-26,2,1.19,2.38
TX-2405871521,5,CST-0959470612,PRD-2154404090,2023-01-26,1,2.99,2.99
